PDSFD_1000_01_NJSB_10LCA00CT301,PDSFD_1000_01_NJSB_10LCA20CP101,PDSFD_1000_01_NJSB_10LCA50CF101_2S,PDSFD_1000_01_NJSB_10LCB10AP001-A,PDSFD_1000_01_NJSB_10LCB10AP001BP-AI7,PDSFD_1000_01_NJSB_10LCB10AP001BP-AI8,PDSFD_1000_01_NJSB_10LCB10CT351,PDSFD_1000_01_NJSB_10LCB10CT353,PDSFD_1000_01_NJSB_10LCB10CT355,PDSFD_1000_01_NJSB_10LCB10CT361,PDSFD_1000_01_NJSB_10LCB10CT363,PDSFD_1000_01_NJSB_10LCB10CT364,PDSFD_1000_01_NJSB_10LCB10CT365,PDSFD_1000_01_XHSB_10PCB20CT301
36.38382,2.297241,1862.391,49.55062,64.73625,42.18445,38.58212,37.82407,39.08796,27.47812,16.66176,52.89565,45.79464,10.13853
36.38382,2.300537,1870.284,49.70779,64.68464,42.25922,38.58212,37.82407,39.08796,27.47812,16.66176,52.89565,45.79464,10.13853
36.38382,2.294067,1830.335,48.94085,64.63302,42.00058,38.58212,37.95043,39.08796,27.47812,16.66176,53.02259,45.79464,10.13853
36.38382,2.294433,1837.186,48.97842,64.58141,42.03643,38.58212,37.95043,39.08796,27.6041,16.66176,53.02259,45.79464,10.13853
36.33115,2.301392,1833.686,48.9605,64.83035,42.02728,38.58212,37.95043,39.08796,27.6041,16.66176,53.02259,45.79464,10.13853
36.2574,2.292053,1821.027,49.01733,64.53053,41.94259,38.58212,37.95043,39.08796,27.6041,16.66176,53.02259,45.79464,10.13853
36.2574,2.296631,1797.087,48.20194,64.2307,41.82663,38.58212,37.95043,39.08796,27.6041,16.66176,53.02259,45.79464,10.13853
36.2574,2.30072,1795.226,48.15445,63.93087,41.82281,38.58212,37.84934,39.08796,27.6041,16.66176,53.02259,45.79464,10.13853
36.2574,2.296264,1786.328,47.40295,63.63105,41.78772,38.48101,37.82407,39.08796,27.6041,16.66176,53.02259,45.79464,10.13853
36.2574,2.289612,1790.46,47.39851,62.82566,41.75797,38.45573,37.82407,39.06268,27.6041,16.66176,53.02259,45.79464,10.13853
36.13099,2.294067,1798.688,48.19521,63.15453,41.8251,38.45573,37.82407,38.96155,27.6041,16.66176,53.02259,45.79464,10.13853
36.13099,2.303528,1797.758,48.13614,63.4834,41.91665,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.79464,10.13853
36.13099,2.29303,1822.591,48.99673,63.81227,41.9403,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.79464,10.13853
36.13099,2.295593,1824.006,49.01733,64.834,41.97006,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.79464,10.13853
36.13099,2.284607,1817.49,48.18649,64.52122,41.8251,38.45573,37.82407,38.96155,27.6041,16.78733,52.99721,45.79464,10.13853
36.13099,2.281555,1822.181,48.1636,64.20844,41.85485,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.79464,10.13853
36.00459,2.283691,1827.394,48.82736,63.89566,41.91513,38.45573,37.82407,38.96155,27.6041,16.78733,52.89565,45.7693,10.13853
36.00459,2.282165,1817.304,48.23914,63.58287,41.82129,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.79464,10.13853
36.00459,2.289246,1791.95,47.40601,62.92303,41.73813,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.79464,10.13853
35.87819,2.286743,1795.71,47.39227,62.79646,41.745,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.66797,10.26385
35.87819,2.294983,1764.622,47.42661,62.66989,41.63818,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.79464,10.13853
35.87819,2.281921,1776.908,47.4472,62.54332,41.63742,38.45573,37.82407,38.96155,27.6041,16.78733,53.02259,45.79464,10.13853
35.87819,2.283752,1759.93,46.64611,62.41675,41.54586,38.32934,37.72297,38.96155,27.6041,16.78733,53.02259,45.66797,10.23879
35.75179,2.273132,1757.175,46.63467,62.29018,41.48788,38.32934,37.6977,38.83514,27.6041,16.78733,53.14954,45.74397,10.13853
35.75179,2.295288,1749.357,46.67129,62.1636,41.60003,38.32934,37.6977,38.83514,27.6041,16.78733,53.02259,45.66797,10.26385
35.75179,2.276367,1741.91,45.87021,62.03703,41.40549,38.32934,37.6977,38.83514,27.6041,16.78733,53.02259,45.66797,10.13853
35.75179,2.276062,1759.781,46.61407,61.91046,41.50848,38.20296,37.6977,38.83514,27.6041,16.78733,53.02259,45.66797,10.13853
35.75179,2.27179,1765.739,46.68274,61.78389,41.5123,38.20296,37.57134,38.70874,27.6041,16.91291,53.02259,45.66797,10.26385
35.75179,2.278564,1713.093,45.91141,61.54218,41.27502,38.20296,37.57134,38.70874,27.6041,16.78733,53.14954,45.66797,10.26385
35.6254,2.271606,1752.782,46.63239,61.53898,41.41541,38.20296,37.57134,38.70874,27.6041,16.78733,53.02259,45.66797,10.26385
35.6254,2.273682,1775.94,46.62094,61.53577,41.5596,38.07658,37.57134,38.70874,27.6041,16.88779,53.02259,45.66797,10.13853
35.6254,2.271179,1757.92,46.68274,61.53257,41.45889,38.07658,37.57134,38.58234,27.6041,16.78733,53.02259,45.66797,10.13853
35.6254,2.260071,1751.218,46.52481,61.52936,41.38641,38.07658,37.57134,38.58234,27.6041,16.91291,53.02259,45.66797,10.13853
35.6254,2.264648,1777.652,46.63239,61.52616,41.50009,38.07658,37.57134,38.58234,27.6041,16.91291,53.02259,45.66797,10.13853
35.49901,2.258972,1753.638,46.59118,61.52295,41.3826,38.07658,37.44499,38.58234,27.6041,16.91291,53.02259,45.66797,10.13853
35.49901,2.263489,1734.092,45.8931,61.51975,41.25366,38.07658,37.44499,38.58234,27.6041,16.91291,53.02259,45.66797,10.13853
35.37263,2.256226,1732.603,45.91599,61.51654,41.20712,37.95021,37.44499,38.58234,27.6041,16.91291,53.02259,45.66797,10.26385
35.37263,2.255615,1721.247,45.10345,61.51334,41.14608,37.95021,37.44499,38.45596,27.6041,16.91291,53.02259,45.66797,10.26385
35.24625,2.263794,1709.78,45.08285,61.24174,41.1438,37.95021,37.31864,38.45596,27.6041,16.91291,53.02259,45.66797,10.23879
35.24625,2.26477,1659.443,44.35959,61.05375,40.87906,37.82384,37.31864,38.45596,27.6041,16.91291,53.14954,45.66797,10.13853
35.11988,2.249817,1661.677,43.59283,60.86576,40.82565,37.82384,37.31864,38.45596,27.6041,16.91291,53.14954,45.66797,10.13853
34.99352,2.248352,1698.387,44.49463,60.67777,41.00952,37.69748,37.1923,38.32957,27.6041,16.91291,53.14954,45.66797,10.26385
34.99352,2.246643,1679.883,44.32755,60.48978,40.88745,37.69748,37.1923,38.32957,27.6041,16.91291,53.02259,45.54131,10.26385
34.99352,2.244324,1674.335,44.38247,60.30179,40.80658,37.69748,37.1923,38.20318,27.6041,16.91291,53.02259,45.66797,10.26385
34.99352,2.223877,1697.605,44.34814,60.1138,40.85617,37.57112,37.1923,38.20318,27.6041,16.91291,53.02259,45.54131,10.26385
34.86715,2.220642,1675.75,43.51959,59.92582,40.72799,37.57112,37.06596,38.20318,27.6041,16.91291,53.02259,45.54131,10.26385
34.86715,2.22937,1668.751,43.54706,58.84665,40.72647,37.57112,37.06596,38.07681,27.6041,16.91291,53.02259,45.54131,10.38919
34.86715,2.223389,1645.704,42.78487,58.47298,40.53802,37.44476,36.93962,38.07681,27.6041,17.03849,53.02259,45.54131,10.38919
34.7408,2.217529,1630.589,42.76657,58.09932,40.42587,37.44476,36.93962,37.95043,27.6041,16.91291,53.02259,45.54131,10.38919
34.61444,2.216552,1595.777,41.97922,57.72565,40.25726,37.44476,36.93962,37.95043,27.6041,16.91291,53.02259,45.54131,10.38919
34.4881,2.204651,1572.321,41.26968,57.35199,40.07797,37.31841,36.81329,37.82407,27.6041,16.91291,53.14954,45.54131,10.38919
34.36176,2.197937,1568.412,41.23534,56.815,40.00167,37.19207,36.81329,37.82407,27.47812,16.91291,53.02259,45.41465,10.38919
34.23542,2.189697,1527.085,39.65607,56.58127,39.80713,37.19207,36.68697,37.6977,27.47812,16.91291,53.02259,45.41465,10.38919
34.10909,2.187866,1518.522,39.64462,56.34754,39.73846,36.93939,36.56065,37.6977,27.6041,17.03849,53.02259,45.41465,10.38919
33.98276,2.188171,1500.278,38.93509,56.11381,39.59732,36.93939,36.56065,37.57134,27.47812,17.03849,53.02259,45.41465,10.38919
33.85644,2.056335,1429.725,33.49915,52.32902,37.8006,36.81306,36.43433,37.44499,27.47812,17.03849,53.02259,45.288,10.38919
33.73012,1.977905,1365.314,32.67517,50.58495,37.54119,36.68674,36.30802,37.31864,27.47812,17.03849,52.51485,45.16135,10.51452
33.60381,1.956543,1388.77,32.68661,50.04504,37.48779,36.4341,36.18171,37.1923,27.47812,17.03849,52.26102,44.90807,10.51452
33.4775,1.941589,1420.417,33.52203,49.80229,37.51068,36.30779,36.05541,36.93962,27.35215,16.91291,52.00719,44.65482,10.51452
33.3512,1.947083,1398.078,32.72095,49.55954,37.45346,36.05518,35.80283,36.81329,27.35215,16.91291,51.75339,44.52819,10.51452
33.2249,1.93811,1442.048,33.46939,49.31678,37.5534,35.92889,35.67654,36.56065,27.35215,16.91291,51.6265,44.27496,10.51452
33.09861,1.927124,1450.5,33.4404,49.07403,37.50916,35.8026,35.55025,36.43433,27.22618,16.91291,51.49961,44.27496,10.51452
32.97232,1.919983,1420.305,32.26776,48.83128,37.07886,35.67631,35.42398,36.30802,27.22618,16.91291,51.37273,44.14835,10.51452
32.71976,1.826843,1360.623,30.3791,48.13385,36.32355,35.55003,35.29771,36.18171,27.22618,16.91291,51.11897,44.02175,10.51452
32.59349,1.824402,1359.73,29.57382,48.14303,36.30523,35.29748,35.17144,36.05541,27.10022,16.91291,50.86524,43.76855,10.51452
32.34096,1.811279,1355.82,29.6196,48.15222,36.20987,35.04494,35.04517,35.92912,27.10022,16.91291,50.86524,43.64197,10.51452
32.2147,1.807312,1355.076,29.6196,48.1614,36.16409,34.91869,34.79266,35.67654,27.10022,16.91291,50.73838,43.51538,10.51452
32.05688,1.820435,1245.801,27.99454,48.17059,35.87036,34.79243,34.66642,35.55025,27.10022,16.91291,50.73838,43.51538,10.51452
31.83596,1.826538,1255.109,28.05176,48.17978,35.91614,34.66619,34.54017,35.29771,26.97426,16.91291,50.73838,43.3888,10.51452
31.70972,1.991638,1377.042,67.61398,81.0471,45.6131,34.53994,34.2877,35.17144,26.97426,16.91291,49.97733,43.64197,10.51452
31.55193,2.290405,1445.362,83.05206,93.18558,48.87085,35.17121,34.66642,35.55025,26.97426,16.91291,50.23099,44.40157,10.51452
31.33103,2.103027,1308.35,66.74422,78.94455,45.41092,36.05518,35.42398,36.30802,27.10022,17.03849,50.48468,44.90807,10.51452
31.33103,2.088073,1232.77,61.37695,75.78786,44.35043,36.81306,36.18171,37.06596,27.10022,17.03849,50.61153,45.03471,10.51452
31.20481,2.013306,1167.057,55.97534,70.75516,42.90466,37.44476,36.68697,37.6977,27.22618,17.03849,51.11897,45.16135,10.51452
31.0786,1.88385,1072.415,47.41515,64.92859,40.92102,37.82384,37.16703,38.17791,27.22618,17.03849,51.11897,45.16135,10.51452
31.0786,1.917236,1068.58,47.5708,65.98145,41.05606,37.95021,37.1923,38.32957,27.22618,17.03849,50.9921,44.90807,10.6148
30.95239,1.87384,1160.318,51.33133,67.70881,41.99295,37.95021,37.31864,38.32957,27.22618,17.03849,50.73838,44.78144,10.63986
30.82619,1.836426,1182.322,53.00674,69.19464,42.34695,38.07658,37.31864,38.45596,27.22618,17.03849,50.61153,44.78144,10.63986
30.82619,1.828796,1197.512,51.73645,69.24418,41.99524,38.07658,37.44499,38.58234,27.22618,17.03849,50.12952,44.78144,10.63986
30.82619,1.79602,1209.501,52.8511,70.40909,42.13409,38.20296,37.57134,38.58234,27.22618,17.03849,49.8505,44.65482,10.63986
30.69999,1.819519,1248.594,55.1857,71.17172,42.72919,38.45573,37.6977,38.83514,27.35215,17.03849,49.8505,44.52819,10.51452
30.69999,1.821045,1218.809,52.80532,68.73642,42.0578,38.58212,37.82407,38.96155,27.35215,17.03849,49.72368,44.52819,10.51452
30.5738,1.835388,1308.536,59.78622,73.75122,43.74771,38.83492,38.07681,39.21438,27.35215,17.16408,49.72368,44.52819,10.51452
30.44761,1.825623,1281.73,59.82056,72.46948,43.64853,39.08774,38.32957,39.3408,27.35215,17.16408,49.72368,44.52819,10.51452
30.32143,1.838135,1271.863,55.95245,71.62033,42.94281,39.34057,38.45596,39.59365,27.47812,17.16408,49.80823,44.52819,10.51452
30.19525,1.826843,1229.792,52.78244,69.97009,42.22564,39.467,38.58234,39.72009,27.47812,17.16408,49.72368,44.52819,10.51452
30.06907,1.782593,1205.778,52.05002,68.95271,42.08069,39.467,38.70874,39.97298,27.47812,17.16408,49.72368,44.40157,10.51452
29.94291,1.805176,1196.656,51.34048,67.45467,41.59241,39.59343,38.83514,39.97298,27.47812,17.16408,49.72368,44.40157,10.51452
29.81674,1.766113,1216.091,53.62243,70.08224,42.26227,39.59343,38.83514,40.07413,27.47812,17.16408,49.59686,44.27496,10.51452
29.69058,1.840759,1150.787,50.63095,66.81381,41.71829,39.59343,38.83514,40.09943,27.47812,17.16408,49.59686,44.27496,10.51452
29.56443,1.819397,1137.458,50.04958,66.91956,41.55884,39.59343,38.83514,40.09943,27.47812,17.16408,49.59686,44.14835,10.51452
29.43828,1.768433,1104.769,47.62115,64.42336,40.7814,39.49229,38.83514,39.97298,27.47812,17.16408,49.47005,44.14835,10.51452
29.31214,1.80011,1090.658,45.87479,62.58728,40.36484,39.467,38.83514,39.97298,27.47812,17.16408,49.47005,44.02175,10.48946
29.186,1.813415,1082.169,45.05768,62.27966,40.1619,39.467,38.70874,39.97298,27.47812,17.16408,49.63914,44.02175,10.38919
29.186,1.770386,1070.627,46.68274,63.9299,40.6578,39.21415,38.70874,39.84653,27.47812,17.16408,49.8505,44.02175,10.51452
29.05986,1.829285,1103.391,48.96011,64.93926,40.99731,39.21415,38.58234,39.72009,27.47812,17.16408,49.8505,44.02175,10.51452
28.93373,1.773438,1021.668,43.50128,61.41449,39.93301,39.08774,38.45596,39.72009,27.47812,17.16408,49.97733,44.02175,10.51452
28.93373,1.742004,1053.501,42.01354,61.38245,39.63165,39.08774,38.45596,39.59365,27.47812,17.16408,49.97733,44.02175,10.51452
28.80761,1.741394,1121.448,47.43805,63.87247,40.58151,38.96133,38.36116,39.59365,27.43613,17.16408,49.97733,44.02175,10.51452
28.80761,1.75177,1120.518,46.57974,63.83499,40.58151,38.96133,38.32957,39.46722,27.47812,17.16408,49.59686,44.02175,10.51452
28.68149,1.741394,1120.89,46.60263,63.79752,40.58533,38.96133,38.32957,39.46722,27.35215,17.28967,49.34325,43.89515,10.51452
28.68149,1.726135,1131.129,47.43805,63.76004,40.58151,38.96133,38.32957,39.46722,27.35215,17.28967,49.21645,43.76855,10.51452
28.55538,1.747498,1119.028,47.40371,63.72256,40.56244,38.83492,38.32957,39.46722,27.47812,17.16408,49.08965,43.76855,10.51452
28.55538,1.754883,1114.449,47.24579,63.68509,40.56702,38.83492,38.32957,39.46722,27.35215,17.26455,49.08965,43.64197,10.51452
28.42927,1.722168,1133.735,47.44034,63.64761,40.57693,38.83492,38.30429,39.46722,27.45292,17.28967,49.08965,43.64197,10.51452
28.42927,1.744446,1121.225,47.13821,63.61014,40.57541,38.83492,38.32957,39.46722,27.35215,17.28967,48.96286,43.64197,10.51452
28.30316,1.717163,1136.937,47.40372,63.57267,40.57846,38.83492,38.20318,39.3408,27.35215,17.28967,48.96286,43.64197,10.51452
28.30316,1.727661,1128.895,47.41516,63.53519,40.57388,38.83492,38.32957,39.3408,27.35215,17.28967,48.96286,43.51538,10.38919
28.27164,1.797546,1100.785,45.89309,62.21558,40.139,38.83492,38.20318,39.3408,27.35215,17.28967,48.96286,43.51538,10.51452
28.17706,1.794495,1105.997,45.85876,64.49753,40.242,38.83492,38.20318,39.3408,27.35215,17.28967,49.08965,43.51538,10.38919
28.17706,1.802734,1065.229,46.59118,63.38516,40.59677,38.83492,38.20318,39.3408,27.35215,17.28967,49.08965,43.64197,10.38919
28.05097,1.786255,1019.62,42.80319,60.77276,39.6431,38.83492,38.20318,39.3408,27.35215,17.28967,49.47005,43.51538,10.38919
28.05097,1.762451,1035.071,43.5585,60.81953,39.63165,38.70852,38.07681,39.21438,27.35215,17.28967,49.59686,43.51538,10.38919
28.05097,1.75177,1045.31,43.53561,60.86631,39.64691,38.58212,38.07681,39.21438,27.35215,17.28967,49.59686,43.51538,10.38919
28.05097,1.720032,1061.32,43.54706,60.91309,39.63547,38.45573,37.95043,39.08796,27.35215,17.28967,49.47005,43.51538,10.38919
27.92488,1.704468,1071.744,43.56994,60.95986,39.62783,38.45573,37.95043,38.96155,27.22618,17.28967,49.34325,43.51538,10.38919
27.79879,1.732605,1050.485,43.54248,61.00663,39.63547,38.32934,37.82407,38.96155,27.22618,17.28967,49.34325,43.51538,10.38919
27.79879,1.677551,1086.19,43.52875,61.05341,39.63775,38.32934,37.82407,38.83514,27.22618,17.28967,49.34325,43.51538,10.38919
27.79879,1.688232,1081.313,43.55621,61.10019,39.63242,38.20296,37.6977,38.83514,27.22618,17.28967,49.34325,43.51538,10.38919
27.79879,1.697387,1074.462,43.58825,61.14696,39.63241,38.20296,37.6977,38.70874,27.22618,17.28967,49.21645,43.51538,10.38919
27.67271,1.700134,1073.457,43.51959,61.19373,39.63242,38.20296,37.6977,38.70874,27.22618,17.28967,49.21645,43.3888,10.38919
27.67271,1.675476,1085.334,43.53561,60.98227,39.62402,38.20296,37.57134,38.70874,27.22618,17.28967,49.21645,43.3888,10.38919
27.54664,1.704773,1071.558,43.58139,60.9582,39.62783,38.07658,37.57134,38.58234,27.22618,17.28967,49.08965,43.3888,10.38919
27.54664,1.712097,1064.484,43.54706,60.93412,39.63165,38.07658,37.57134,38.58234,27.22618,17.28967,49.08965,43.3888,10.38919
27.54664,1.715149,1064.112,43.48983,60.91005,39.62402,37.95021,37.57134,38.58234,27.22618,17.28967,49.21645,43.3888,10.38919
27.42057,1.679138,1080.866,43.56994,60.88598,39.6431,37.95021,37.57134,38.58234,27.22618,17.28967,49.21645,43.3888,10.38919
27.42057,1.702026,1071,43.56994,60.86191,39.64691,37.95021,37.44499,38.45596,27.22618,17.16408,49.21645,43.3888,10.38919
27.42057,1.715149,1063.74,43.5791,60.83783,39.62783,37.95021,37.44499,38.45596,27.22618,17.28967,49.21645,43.3888,10.38919
27.42057,1.729187,1055.363,43.59009,60.81376,39.63165,37.95021,37.44499,38.45596,27.10022,17.22687,49.21645,43.3888,10.38919
27.42057,1.724915,1060.203,43.57431,60.78969,39.64691,37.82384,37.31864,38.45596,27.10022,17.2478,49.27985,43.3888,10.51452
27.29451,1.735901,1049.778,43.58479,60.76562,39.63928,37.82384,37.31864,38.32957,27.10022,17.28967,49.34325,43.3888,10.38919
27.29451,1.770386,1028.519,42.89246,61.43758,39.62555,37.82384,37.31864,38.32957,27.10022,17.16408,49.22279,43.3888,10.38919
27.29451,1.790649,1018.69,42.766,62.02649,39.6347,37.69748,37.21756,38.32957,27.10022,17.16408,49.34325,43.3888,10.38919
27.29451,1.759644,1103.912,46.66443,62.60297,40.47927,37.69748,37.1923,38.20318,27.10022,17.16408,49.34325,43.49007,10.38919
27.42057,1.797302,1082.504,47.6532,64.8207,40.88974,37.69748,37.1923,38.20318,27.10022,17.18919,49.47005,43.51538,10.38919
27.42057,1.754944,1017.2,42.44613,60.06759,39.5813,37.69748,37.1923,38.32957,27.10022,17.16408,49.59686,43.51538,10.38919
27.54664,1.786865,1007.706,42.80319,60.34776,39.47525,37.69748,37.1923,38.20318,27.10022,17.16408,49.59686,43.51538,10.38919
27.54664,1.719116,1048.288,42.80319,60.36388,39.49814,37.57112,37.1923,38.20318,27.10022,17.16408,49.47005,43.51538,10.38919
27.54664,1.722778,1045.831,42.75512,60.38001,39.48212,37.57112,37.1923,38.20318,27.10022,17.16408,49.34325,43.3888,10.41425
27.67271,1.694092,1062.958,42.76199,60.39614,39.49051,37.57112,37.06596,38.07681,27.10022,17.16408,49.34325,43.3888,10.38919
27.67271,1.680298,1071.074,42.78717,60.41227,39.48745,37.57112,37.06596,38.07681,27.10022,17.16408,49.21645,43.3888,10.38919
27.71999,1.657471,1085.52,43.5791,60.4284,39.47906,37.44476,37.06596,37.95043,27.10022,17.16408,49.08965,43.3888,10.38919
27.79879,1.632141,1099.296,43.56765,60.44453,39.48669,37.44476,37.06596,37.95043,27.10022,17.16408,49.08965,43.26223,10.38919
27.79879,1.676697,1073.234,43.51273,60.46066,39.47143,37.44476,36.93962,37.95043,27.10022,17.16408,48.96286,43.26223,10.38919
27.79879,1.646179,1091.105,43.52821,60.47679,39.48288,37.44476,36.93962,37.95043,27.10022,17.16408,48.96286,43.26223,10.38919
27.79879,1.64209,1093.152,43.52416,60.49292,39.47525,37.44476,36.93962,37.95043,26.98685,17.16408,48.83607,43.26223,10.38919
27.79879,1.656738,1085.11,43.58368,60.69672,39.47601,37.44476,36.93962,37.95043,26.97426,17.16408,48.83607,43.13566,10.36412
27.79879,1.641662,1093.674,43.50967,60.70473,39.47754,37.34368,36.93962,37.95043,26.99945,17.16408,48.68711,43.13566,10.26385
27.79879,1.632324,1100.189,43.50204,60.71274,39.51721,37.31841,36.93962,37.84934,26.97426,17.16408,48.35432,43.00909,10.26385
27.92488,1.666443,1079.823,43.52417,60.72075,39.49966,37.31841,36.93962,37.82407,26.97426,17.16408,48.32897,43.00909,10.26385
27.79879,1.676392,1074.537,43.52416,60.72876,39.51339,37.31841,36.93962,37.82407,26.97426,17.16408,48.32897,42.88253,10.26385
27.92488,1.692871,1064.67,42.80319,60.73677,39.52103,37.31841,36.81329,37.82407,26.97426,17.16408,48.32897,42.88253,10.26385
27.79879,1.701904,1059.384,42.78945,60.74478,39.50729,37.31841,36.81329,37.82407,26.97426,17.16408,48.32897,42.88253,10.26385
27.79879,1.671875,1077.85,42.89703,60.75279,39.52331,37.29314,36.81329,37.82407,26.97426,17.16408,48.32897,42.88253,10.26385
27.79879,1.705383,1057.41,42.78716,60.7608,39.51416,37.19207,36.81329,37.82407,26.97426,17.16408,48.58251,42.88253,10.26385
27.79879,1.634277,1099.891,43.57681,60.76881,39.505,37.19207,36.68697,37.6977,26.97426,17.16408,48.58251,42.88253,10.26385
27.79879,1.678589,1073.494,42.76657,60.75426,39.50271,37.19207,36.68697,37.6977,26.97426,17.16408,48.45574,42.88253,10.26385
27.79879,1.780762,1011.988,42.75512,60.79432,39.51797,37.19207,36.68697,37.6977,26.97426,17.16408,48.45574,42.88253,10.13853
27.79879,1.698303,1062.958,42.77573,60.83437,39.51416,37.19207,36.68697,37.6977,26.97426,17.16408,48.81071,42.88253,10.13853
27.79879,1.737305,1038.608,42.79404,60.87442,39.5111,37.06573,36.68697,37.6977,26.97426,17.16408,48.83607,42.90784,10.13853
27.79879,1.742676,1035.63,42.75055,60.91448,39.50958,37.06573,36.68697,37.6977,26.97426,17.16408,48.96286,43.00909,10.13853
27.79879,1.708252,1056.442,42.74825,60.95453,39.50806,37.06573,36.56065,37.57134,26.97426,17.16408,49.08965,43.00909,10.23879
27.79879,1.677368,1074.723,42.94052,60.99459,39.505,37.06573,36.56065,37.57134,26.97426,17.16408,48.83607,43.00909,10.26385
27.79879,1.698608,1061.617,42.76428,61.03464,39.52179,37.06573,36.56065,37.57134,26.97426,17.16408,48.83607,43.00909,10.13853
27.79879,1.694519,1063.591,42.74368,61.0747,39.5111,37.06573,36.56065,37.57134,26.8483,17.16408,48.96286,43.00909,10.23879
