PDSFD_1000_02_FDJ_20CGB01-MW,PDSFD_1000_02_GJ_02_DT2g,PDSFD_1000_02_GJ_02_DT3g,PDSFD_1000_02_GJ_02_Tdc1gs,PDSFD_1000_02_GJ_02_Tdc1gx,PDSFD_1000_02_GJ_02_Tdc2gs,PDSFD_1000_02_GJ_02_Tdc2gx,PDSFD_1000_02_GJ_02_Tdc3gs,PDSFD_1000_02_GJ_02_Tdc3gx,PDSFD_1000_02_GJ_20LAB50CT611,PDSFD_1000_02_GJ_20LAB60CT601,PDSFD_1000_02_GJ_20LCH21ZZ101-ZT,PDSFD_1000_02_GJ_20LCH31ZZ101-ZT,PDSFD_1000_02_GSB_20LAB40CT601,PDSFD_1000_02_GS_20LAB70CT601
962.2076,53.64696,32.05606,-3.919747,5.312358,-0.8643133,4.399917,-1.484523,8.417119,207.2879,261.2471,78.85894,81.08698,174.9378,293.58
964.5625,53.64258,32.054,-3.919406,5.30505,-0.86945,4.394602,-1.493072,8.413722,207.3737,261.3958,79.17633,82.02425,174.9378,293.8757
962.8499,53.6382,32.05194,-3.933395,5.297742,-0.8745866,4.389287,-1.501622,8.410324,207.4381,261.5446,79.55627,80.90607,175.0886,293.8757
963.0639,53.63382,32.04989,-3.947384,5.290434,-0.8797233,4.383972,-1.510171,8.406927,207.556,261.3958,78.97491,80.53617,175.0886,293.8757
962.7963,53.62944,32.04783,-3.961373,5.283127,-0.8848599,4.378657,-1.518721,8.403529,207.5882,261.3958,78.79486,80.7438,175.2393,293.8757
961.0836,53.62506,32.04577,-3.975362,5.275819,-0.8899965,4.373342,-1.52727,8.400132,207.5882,261.4384,78.75823,80.87795,175.1316,293.8757
961.0302,53.62068,32.04371,-3.98935,5.268511,-0.8951332,4.368027,-1.53582,8.396734,207.5882,261.4384,79.19769,80.85921,175.1316,293.8616
960.602,53.6163,32.04166,-4.003339,5.261204,-0.9002699,4.362712,-1.544369,8.393336,207.4595,261.2683,79.76379,81.0932,175.0886,293.7278
957.9795,53.61192,32.0396,-4.017328,5.253896,-0.9054065,4.357397,-1.552919,8.389939,207.4381,261.2896,79.11681,80.42997,175.0886,293.58
959.7456,53.60754,32.03754,-4.031317,5.246588,-0.9105431,4.352082,-1.561468,8.386541,207.4381,261.2471,79.01611,80.93726,175.0886,293.58
962.6357,53.60316,32.03548,-4.045306,5.239281,-0.9156798,4.346766,-1.570018,8.383144,207.4059,261.2471,79.07867,81.79877,175.0886,293.7278
959.1034,53.59878,32.03342,-4.059295,5.231973,-0.9208164,4.341452,-1.578568,8.379746,207.3094,261.3037,79.61578,82.42513,174.9378,293.7067
954.7148,53.5944,32.03136,-4.073284,5.224665,-0.9259531,4.336137,-1.587117,8.376349,207.2879,261.2471,79.02374,80.8624,174.9378,293.58
951.7177,53.59002,32.02931,-4.087273,5.217357,-0.9340871,4.330822,-1.58624,8.372952,207.2879,260.9222,78.67279,80.27686,174.9378,293.2843
954.6613,53.58564,32.02725,-4.101262,5.21005,-0.9482158,4.325507,-1.554388,8.369554,207.1378,260.822,78.90167,80.98871,174.9378,293.1364
954.5007,53.58126,32.02519,-4.104975,5.202742,-0.9623445,4.320191,-1.522536,8.366157,207.0199,260.9495,79.45098,82.21233,174.787,293.2843
954.5007,53.57688,32.02313,-4.104951,5.195434,-0.9764733,4.314877,-1.490684,8.362759,207.1378,260.9495,79.38079,81.29273,174.787,293.2843
953.8584,53.5725,32.02108,-4.104928,5.188127,-0.990602,4.309561,-1.458832,8.359362,207.0199,260.9495,78.78875,80.78281,174.7009,293.2843
952.4669,53.56812,32.01902,-4.104904,5.180819,-1.004731,4.304246,-1.42698,8.355964,206.9877,260.9283,78.75671,80.84515,174.7655,293.2843
953.4303,53.56374,32.01696,-4.104881,5.173511,-1.01886,4.298931,-1.395128,8.352567,206.9877,260.8008,78.73382,81.48427,174.787,293.0941
952.8951,53.55936,32.0149,-4.127942,5.166203,-1.032988,4.293616,-1.363276,8.349169,206.9877,260.9141,79.09851,82.22776,174.6793,293.1575
951.9317,53.55498,32.01284,-4.153567,5.158895,-1.047117,4.288301,-1.331424,8.345771,206.9877,260.822,79.38995,81.37199,174.787,293.1364
953.1626,53.5506,32.01079,-4.179193,5.151587,-1.061246,4.282986,-1.299572,8.342374,206.9877,260.8645,79.16412,81.08231,174.787,293.1364
952.2528,53.54622,32.00873,-4.204818,5.14428,-1.075374,4.277671,-1.26772,8.338976,206.9877,260.8008,78.68194,80.5877,174.787,293.1364
954.3401,53.54184,32.00667,-4.230444,5.136972,-1.089503,4.272356,-1.235869,8.335579,206.9877,260.8858,78.73535,81.00434,174.7224,293.1786
954.4471,53.53746,32.00461,-4.25607,5.129664,-1.103632,4.267041,-1.204017,8.332181,206.9877,260.9495,78.84369,81.44852,174.6362,293.2843
957.0696,53.53308,32.00256,-4.281695,5.122357,-1.117761,4.261726,-1.172165,8.328784,207.0949,260.992,79.21295,81.10258,174.7439,293.2843
958.6752,53.5287,32.0005,-4.307321,5.115049,-1.131889,4.256411,-1.225922,8.325386,207.1378,261.3958,79.05121,80.78125,174.787,293.6222
952.4669,53.52432,31.99844,-4.351883,5.175825,-1.146018,4.251096,-1.427551,8.321988,207.2987,261.5446,78.33556,78.83521,174.787,293.8757
950.5402,53.51994,31.99638,-4.453258,5.247075,-1.078002,4.245781,-1.62918,8.318591,207.2879,260.9495,78.40118,79.1236,174.9378,293.3265
953.6443,53.51556,31.99432,-4.470215,5.318326,-0.9954891,4.240466,-1.789436,8.315193,207.1378,260.652,78.84369,80.50963,175.0886,292.9885
952.895,53.51118,31.99226,-4.383995,5.389576,-0.9129764,4.235151,-1.715248,8.311796,206.9877,260.5351,79.02831,81.21945,174.9378,292.8406
954.2866,53.5068,31.99021,-4.297775,5.460826,-0.8304637,4.229836,-1.641061,8.308398,206.9233,260.652,79.31824,82.83935,174.787,292.904
954.8754,53.50242,31.98815,-4.211555,5.532076,-0.7479511,4.224521,-1.566873,8.305001,206.8375,260.652,79.78516,81.96503,174.6362,292.9885
956.2133,53.49804,31.98609,-4.125335,5.574574,-0.6654384,4.219206,-1.492686,8.301603,206.9877,260.9354,79.10309,81.74586,174.5932,293.1364
958.6752,53.49366,31.98403,-4.039115,5.576818,-0.5829258,4.213891,-1.418499,8.298205,206.9877,260.9495,78.93829,81.09319,174.6362,293.2843
962.1541,53.48928,31.98198,-3.952895,5.579063,-0.5004131,4.208576,-1.344311,8.294808,207.052,261.0983,79.16869,81.63226,174.6685,293.4321
960.3879,53.4849,31.97992,-3.888185,5.581308,-0.4179005,4.20326,-1.270124,8.29141,207.2879,261.3215,79.24804,81.92166,174.787,293.7278
957.7654,53.48052,31.97786,-4.017058,5.583552,-0.4915871,4.197946,-1.247264,8.288013,207.2879,261.3958,78.7384,79.61674,174.787,293.58
957.1232,53.47614,31.9758,-4.145932,5.585797,-0.5826292,4.19263,-1.258624,8.284616,207.2879,261.0983,78.68041,80.29397,174.9378,293.4321
958.4612,53.47176,31.97374,-4.25075,5.588041,-0.6736713,4.187315,-1.269983,8.281219,207.2879,260.9495,78.7262,80.77189,174.9378,293.3371
959.5316,53.46738,31.97169,-4.248407,5.590286,-0.6909009,4.182,-1.281343,8.277821,207.2879,261.2046,79.26331,82.24185,174.9378,293.4321
961.0302,53.46301,31.96963,-4.246064,5.59253,-0.6983817,4.176685,-1.292702,8.274423,207.2879,261.2471,79.29534,81.52483,174.8086,293.58
960.816,53.45863,31.96757,-4.243721,5.594775,-0.7058625,4.171371,-1.304062,8.271026,207.3952,261.3958,78.71704,80.64703,174.9378,293.6856
958.6753,53.45424,31.96551,-4.241378,5.597019,-0.7133433,4.166055,-1.315421,8.267628,207.4381,261.2471,78.4851,79.85004,174.9378,293.58
957.9795,53.44986,31.96345,-4.239035,5.599264,-0.720824,4.16074,-1.326781,8.264231,207.2879,261.1408,78.75366,81.18988,175.0886,293.4321
959.1034,53.44548,31.9614,-4.236692,5.601508,-0.7283048,4.155425,-1.33814,8.260833,207.2879,261.2471,79.187,81.29581,174.9593,293.4321
958.6217,53.4411,31.95934,-4.23435,5.603753,-0.7357855,4.15011,-1.3495,8.257436,207.2879,261.1196,79.36248,80.80622,174.9809,293.4321
957.9795,53.43673,31.95728,-4.232007,5.605998,-0.7432663,4.144795,-1.360859,8.254038,207.2879,261.1408,78.76128,80.43465,174.9916,293.4321
958.6752,53.43235,31.95522,-4.229664,5.608242,-0.7507471,4.13948,-1.372219,8.25064,207.2879,261.2365,78.67432,80.9809,175.0239,293.4321
957.1232,53.42797,31.95316,-4.227321,5.610487,-0.7582279,4.134165,-1.383578,8.247243,207.2879,261.1833,78.97186,81.00902,174.9378,293.4321
959.5316,53.42358,31.95111,-4.224978,5.612731,-0.7657086,4.12885,-1.394938,8.243845,207.2879,261.1975,79.216,80.74692,174.9378,293.4321
960.8161,53.4192,31.94905,-4.222635,5.614975,-0.7731894,4.123535,-1.406297,8.240448,207.2879,261.1408,79.20226,80.6798,175.0024,293.4321
961.2443,53.41483,31.94699,-4.220293,5.61722,-0.7806702,4.11822,-1.417657,8.23705,207.2879,261.2471,78.88488,80.72649,174.9378,293.4321
960.3879,53.41045,31.94493,-4.217949,5.619464,-0.788151,4.112905,-1.429016,8.233653,207.2879,261.2471,78.68652,81.34853,174.9378,293.4321
960.1738,53.40607,31.94287,-4.215607,5.621709,-0.7956317,4.10759,-1.440376,8.230255,207.2879,261.1408,79.37164,81.58711,174.9378,293.3265
961.5118,53.40169,31.94081,-4.213264,5.623953,-0.8031125,4.102275,-1.451735,8.226857,207.2879,261.0983,79.65087,81.8625,174.9378,293.4321
961.0302,53.39731,31.93876,-4.210921,5.626198,-0.8105932,4.09696,-1.463095,8.22346,207.2879,261.2471,78.7918,81.07295,174.9378,293.5096
959.9597,53.39293,31.9367,-4.208578,5.628443,-0.818074,4.091645,-1.474455,8.220062,207.4381,261.2471,78.75976,80.85459,174.9378,293.4321
956.8555,53.38855,31.93464,-4.206235,5.630687,-0.8255548,4.086329,-1.485814,8.216665,207.2879,261.0983,78.95507,81.37218,174.9378,293.2843
955.5711,53.38417,31.93258,-4.203892,5.632932,-0.8330356,4.081015,-1.478979,8.213267,207.2879,260.9495,79.4693,80.99186,174.9378,293.2632
955.3571,53.37979,31.93052,-4.20155,5.635176,-0.8405164,4.075699,-1.463711,8.20987,207.1807,260.9495,78.94135,80.64234,174.9378,293.1364
955.6246,53.37541,31.92847,-4.199207,5.637421,-0.8479971,4.070385,-1.448444,8.206472,207.1378,260.8008,78.65601,80.83743,174.9378,293.1364
958.8893,53.37103,31.92641,-4.196864,5.639665,-0.8554779,4.06507,-1.433177,8.203074,207.1378,260.8008,78.89251,80.88736,174.9162,293.1364
958.3541,53.36665,31.92435,-4.194521,5.64191,-0.8629587,4.059754,-1.41791,8.199677,207.1378,261.0133,79.34112,81.94342,174.787,293.2843
957.0696,53.36227,31.92229,-4.192178,5.644154,-0.8704395,4.05444,-1.402642,8.19628,207.1378,260.9495,79.58221,81.24287,174.787,293.2843
957.2837,53.35789,31.92023,-4.189835,5.646399,-0.8779202,4.049124,-1.387375,8.192883,207.1378,260.9495,78.90015,80.49869,174.787,293.2843
958.1936,53.35351,31.91818,-4.187492,5.648643,-0.885401,4.043809,-1.372108,8.189485,207.1378,260.9495,78.71093,80.4548,174.787,293.2843
959.5316,53.34913,31.91612,-4.185149,5.650888,-0.8928818,4.038494,-1.35684,8.186088,207.1378,261.0983,78.91235,81.55286,174.787,293.2843
961.0302,53.34475,31.91406,-4.182806,5.653132,-0.9003626,4.033179,-1.341573,8.18269,207.2879,261.2471,79.16565,81.82521,174.787,293.58
961.4584,53.34037,31.912,-4.180464,5.655377,-0.9078433,4.027864,-1.326306,8.179292,207.2879,261.3746,79.33196,80.78593,174.7978,293.7278
958.8893,53.33599,31.90995,-4.174494,5.657621,-0.9153241,4.022549,-1.311039,8.175895,207.4381,261.2471,78.83148,79.4854,174.9378,293.58
956.6415,53.33161,31.90789,-4.155409,5.659866,-0.9228048,4.017234,-1.295771,8.172497,207.2879,261.0983,78.6911,80.20946,174.9378,293.4321
955.9993,53.32723,31.90583,-4.136325,5.66211,-0.9302856,4.011919,-1.280504,8.1691,207.2879,260.9495,78.55377,80.44868,175.0886,293.2843
957.7119,53.32285,31.90377,-4.117241,5.664355,-0.9377664,4.006604,-1.265237,8.165702,207.2665,260.9495,79.07256,81.73808,174.9378,293.2209
959.6385,53.31847,31.90171,-4.098157,5.666599,-0.9452472,4.001289,-1.24997,8.162305,207.2451,261.0558,79.5105,81.29585,174.9378,293.2843
961.9935,53.31409,31.89966,-4.079073,5.668844,-0.9527279,3.995974,-1.252661,8.158907,207.2879,261.2471,79.44183,81.31298,174.8947,293.4321
961.5653,53.30971,31.8976,-4.059989,5.671088,-0.9602087,3.990659,-1.284242,8.155509,207.2879,261.2683,78.93982,79.96735,174.7978,293.7067
961.5118,53.30533,31.89554,-4.043508,5.673333,-0.9676895,3.985344,-1.315824,8.152112,207.2879,261.279,78.67432,80.13464,174.9378,293.58
962.1541,53.30095,31.89348,-4.028887,5.675578,-0.9751703,3.980029,-1.347405,8.148714,207.4381,261.2471,78.84063,81.01213,174.9378,293.58
957.3373,53.29657,31.89142,-4.014266,5.677822,-0.982651,3.974714,-1.378986,8.145317,207.3737,261.2471,79.35332,81.02617,175.0239,293.5378
953.8584,53.29219,31.88937,-3.999644,5.680067,-0.9901318,3.969399,-1.410568,8.141919,207.2879,261.0771,79.12597,81.20856,174.9378,293.2843
954.9288,53.28781,31.88731,-3.985023,5.682311,-0.9976126,3.964084,-1.442149,8.138522,207.2879,260.8008,79.01611,80.64857,175.0455,292.9885
955.8387,53.28343,31.88525,-3.975548,5.688557,-1.005093,3.958769,-1.47373,8.135124,207.1378,260.8008,78.97491,80.83743,174.9378,292.9885
955.1429,53.27905,31.88319,-4.063858,5.695508,-1.012574,3.953454,-1.505312,8.131726,207.1378,260.9495,78.63312,80.4081,174.9378,293.1364
950.326,53.27467,31.88113,-4.152167,5.70246,-1.020055,3.948138,-1.536893,8.128329,207.1378,260.9495,78.41949,80.867,174.787,293.073
943.7431,53.27029,31.87908,-4.240476,5.709412,-1.027536,3.942824,-1.568474,8.124931,206.9877,260.652,78.90625,80.65795,174.787,292.735
943.2614,53.26591,31.87702,-4.328785,5.716364,-1.034373,3.937509,-1.600055,8.121534,206.9019,260.3544,78.80248,80.43622,174.787,292.397
943.5291,53.26153,31.87496,-4.310453,5.723316,-1.040976,3.932194,-1.631637,8.118136,206.8375,260.3544,78.8681,80.27361,174.6362,292.397
941.1206,53.25715,31.8729,-4.284503,5.730268,-1.047579,3.926878,-1.663218,8.114739,206.8161,260.3119,78.66363,79.46505,174.5285,292.397
936.946,53.25277,31.87084,-4.258554,5.737219,-1.054181,3.921563,-1.694799,8.111341,206.6874,260.2056,78.26537,79.35857,174.4855,292.2491
933.4673,53.24839,31.86879,-4.232605,5.744171,-1.060784,3.916248,-1.726381,8.107944,206.6874,259.9293,78.03802,78.94025,174.4855,291.9533
933.8419,53.24401,31.86673,-4.206655,5.751123,-1.067387,3.910933,-1.757962,8.104547,206.5372,259.7875,77.89154,78.87598,174.4208,291.735
933.4673,53.23963,31.86467,-4.180705,5.758075,-1.07399,3.905618,-1.786782,8.101149,206.3871,259.7592,78.14484,79.16747,174.3347,291.8054
927.9547,53.23525,31.86261,-4.154756,5.765027,-1.080593,3.900303,-1.790749,8.097752,206.3871,259.6104,77.90985,79.32412,174.1839,291.6575
924.4758,53.23087,31.86055,-4.128806,5.771978,-1.087196,3.894988,-1.794716,8.094354,206.237,259.4616,78.18145,79.27713,174.1839,291.3616
921.4252,53.22649,31.8585,-4.102857,5.77893,-1.093799,3.889673,-1.798683,8.090957,206.1297,259.1639,78.12499,78.67052,174.0331,291.0658
924.2083,53.21243,31.85644,-4.076907,5.785882,-1.100402,3.884358,-1.802651,8.087559,205.9366,259.0151,78.09905,78.57645,173.8823,290.9178
924.8505,53.19707,31.85438,-4.059347,5.792834,-1.107005,3.879043,-1.806839,8.084161,205.8079,259.0151,78.29895,79.15651,173.7315,291.0658
918.5352,53.18172,31.85232,-4.15923,5.799786,-1.113608,3.873728,-1.812133,8.080764,205.7865,259.0151,77.83508,78.93241,173.5807,291.0024
914.6281,53.16638,31.85026,-4.259113,5.806737,-1.118342,3.868413,-1.817427,8.077366,205.7865,258.7174,77.47192,77.86223,173.5807,290.622
910.186,53.15103,31.84821,-4.358996,5.813689,-1.119847,3.863098,-1.822721,8.073969,205.6363,258.5686,77.75726,78.30188,173.4299,290.3261
906.9747,53.13568,31.84615,-4.458879,5.820642,-1.121352,3.857783,-1.828014,8.070571,205.336,258.2284,77.94952,78.12136,173.4299,290.0302
904.7269,53.12033,31.84409,-4.467273,5.827593,-1.122858,3.852468,-1.833308,8.067174,205.2823,258.0086,77.72063,77.47889,173.2791,289.8822
904.2988,53.10498,31.84203,-4.470852,5.834545,-1.124363,3.847153,-1.838602,8.063776,205.1858,257.9732,77.33459,77.36572,173.1283,289.7977
903.4424,53.08963,31.83998,-4.474431,5.841497,-1.125869,3.841838,-1.843896,8.060378,205.0571,257.9732,77.40021,77.93764,172.9775,289.8822
902.3719,53.07428,31.83792,-4.478009,5.848449,-1.127374,3.836523,-1.84919,8.056981,205.0356,257.9732,77.78778,78.44154,172.9129,289.7343
900.3383,53.05893,31.83586,-4.481588,5.855401,-1.12888,3.831208,-1.854484,8.053583,204.8854,257.6755,77.76947,78.57488,172.8267,289.5863
894.2369,53.04358,31.8338,-4.485167,5.862352,-1.130385,3.825893,-1.859778,8.050186,204.7352,257.5266,77.26897,77.87167,172.7405,289.2903
891.1328,53.02823,31.83174,-4.488745,5.869304,-1.13189,3.820578,-1.865071,8.046788,204.5851,257.2289,77.13927,77.65961,172.6759,288.9944
891.1863,53.01288,31.82969,-4.492324,5.876256,-1.133396,3.815263,-1.870365,8.043391,204.3276,256.9311,77.64282,78.34268,172.5251,288.8463
891.8821,52.99754,31.82763,-4.495903,5.883208,-1.134901,3.809947,-1.875659,8.039993,204.2847,257.08,77.85033,78.62195,172.3743,288.8463
890.7046,52.98219,31.82557,-4.499482,5.89016,-1.136407,3.804632,-1.880953,8.036595,204.1452,257.08,77.61688,78.00047,172.2234,288.8463
889.8483,52.96684,31.82351,-4.50306,5.894156,-1.137912,3.799317,-1.8859,8.033198,204.1774,257.08,77.41241,77.66275,172.0726,288.8463
889.6342,52.95148,31.82145,-4.506639,5.890679,-1.139418,3.794002,-1.890802,8.0298,204.1345,257.08,77.46429,77.64861,171.9218,288.8463
888.7244,52.93614,31.8194,-4.510218,5.887201,-1.140923,3.788687,-1.895703,8.026403,204.1345,256.9311,77.25219,78.35994,171.9218,288.804
889.206,52.92079,31.81734,-4.513796,5.883724,-1.142428,3.783372,-1.900604,8.023005,204.1345,256.9311,77.77099,78.33012,171.771,288.8463
890.0623,52.90544,31.81528,-4.517375,5.880246,-1.143934,3.778057,-1.905506,8.019608,204.1345,256.9843,77.7771,77.62653,171.9218,288.8463
889.8482,52.89009,31.81322,-4.520954,5.876769,-1.145439,3.772742,-1.910407,8.016211,204.1345,257.0374,77.43682,77.93294,171.9218,288.8463
888.0286,52.87474,31.81116,-4.524532,5.873291,-1.146945,3.767427,-1.915308,8.012813,204.1345,257.0587,77.49329,78.40697,171.9218,288.8358
888.5103,52.85939,31.8091,-4.528111,5.869814,-1.14845,3.762112,-1.92021,8.009416,204.1345,257.08,77.63976,78.69879,171.771,288.7829
888.9919,52.84404,31.80705,-4.53169,5.866336,-1.149956,3.756797,-1.925111,8.006018,204.1345,257.08,77.88849,78.31129,171.9218,288.8463
888.9919,52.82869,31.80499,-4.535268,5.862859,-1.151461,3.751482,-1.930012,8.002621,204.1345,257.08,77.50397,78.36151,171.8572,288.8463
885.6737,52.81334,31.80293,-4.538847,5.859381,-1.152966,3.746167,-1.934914,7.999223,204.1345,256.9311,77.35291,78.00047,171.7925,288.6983
881.0709,52.79799,31.80087,-4.542426,5.855904,-1.154472,3.740852,-1.939815,7.995825,204.0272,256.7822,77.29187,77.84969,171.8787,288.5504
878.7161,52.78265,31.79881,-4.532859,5.852426,-1.155977,3.735537,-1.968793,7.992428,203.9843,256.6333,77.25677,77.09683,171.9218,288.2544
876.6823,52.7673,31.79676,-4.522098,5.848948,-1.157483,3.730222,-1.999959,7.98903,203.8448,256.4844,77.034,76.76968,171.7925,287.9583
879.1443,52.75195,31.7947,-4.511337,5.845471,-1.158988,3.724907,-2.031125,7.985633,203.8341,256.3355,77.10571,77.20222,171.771,287.9583
881.0709,52.7366,31.79264,-4.500575,5.841993,-1.160493,3.718784,-1.78089,7.982235,203.8341,256.4844,77.21862,77.65489,171.771,288.1063
879.5724,52.72125,31.79058,-4.489814,5.838516,-1.161999,3.705388,-1.792245,7.978837,203.8341,256.4844,77.3468,77.23366,171.6201,288.1063
875.826,52.7059,31.78852,-4.488674,5.835039,-1.163504,3.691992,-1.8036,7.97544,203.6946,256.3355,76.77155,76.78385,171.6201,287.8209
876.7358,52.69055,31.78647,-4.501966,5.831561,-1.16501,3.678596,-1.814955,7.972043,203.6839,256.1866,77.2354,77.01037,171.6201,287.8103
876.95,52.6752,31.78441,-4.515257,5.828084,-1.166515,3.6652,-1.826309,7.968645,203.5336,256.1866,77.27509,76.92542,171.6201,287.7574
875.1302,52.65985,31.78235,-4.528549,5.824606,-1.168021,3.651804,-1.837664,7.965248,203.5336,256.1866,76.91193,76.69259,171.4693,287.8103
873.364,52.6445,31.78029,-4.541841,5.821128,-1.169526,3.638409,-1.849019,7.96185,203.5336,256.1866,76.94854,77.34057,171.4693,287.6623
873.15,52.62915,31.77823,-4.555132,5.817651,-1.171031,3.625013,-1.860374,7.958452,203.5336,256.0377,77.18658,76.78698,171.4693,287.6623
874.3274,52.6138,31.77618,-4.568424,5.814173,-1.172537,3.611617,-1.871729,7.955055,203.4478,256.1228,76.98822,76.64223,171.3831,287.6623
874.9697,52.59845,31.77412,-4.581716,5.810696,-1.174042,3.598221,-1.883084,7.951657,203.3834,255.8888,77.17284,77.69416,171.3185,287.6623
867.1557,52.5831,31.77206,-4.595007,5.807219,-1.175548,3.584825,-1.894439,7.94826,203.2332,255.8888,77.29186,78.07112,171.1676,287.5143
865.3361,52.56776,31.77,-4.608299,5.803741,-1.1768,3.571429,-1.905793,7.944862,203.2332,255.7399,76.91497,76.80586,171.1676,287.2181
869.9387,52.55241,31.76795,-4.621591,5.800263,-1.170696,3.558033,-1.917148,7.941465,203.083,255.4633,76.91345,77.30755,171.0168,287.197
869.457,52.53706,31.76589,-4.634882,5.796786,-1.164593,3.544637,-1.724348,7.938067,202.9328,255.591,77.46735,77.96435,170.866,287.2181
863.9445,52.52171,31.76383,-4.648174,5.793308,-1.158489,3.531242,-1.481184,7.934669,202.9328,255.591,77.3117,76.79484,170.866,287.2181
859.5558,52.50636,31.76177,-4.639353,5.789831,-1.152386,3.517846,-1.833409,7.931272,202.9328,255.3569,76.55334,75.92278,170.8336,286.9221
859.4488,52.49101,31.75971,-4.621789,5.786353,-1.146283,3.50445,-2.178611,7.927875,202.7825,255.1442,76.87072,76.13538,170.8444,286.626
861.1614,52.47566,31.75766,-4.604225,5.782876,-1.140179,3.491054,-2.109397,7.924477,202.7825,254.9952,76.63268,76.57298,170.7151,286.626
862.2318,52.46031,31.7556,-4.586661,5.779398,-1.134076,3.477658,-2.040184,7.92108,202.6323,254.9952,77.02942,77.25253,170.5643,286.626
865.5501,52.44496,31.75354,-4.569097,5.775921,-1.127973,3.464262,-1.970971,7.917682,202.6538,255.2931,76.80054,76.47856,170.5535,286.9009
865.1219,52.42961,31.75148,-4.551533,5.774395,-1.121869,3.450866,-1.901758,7.914285,202.7825,255.4846,76.6159,76.14011,170.4781,287.0701
864.4797,52.41426,31.74942,-4.53489,5.775796,-1.115766,3.437471,-1.832545,7.910887,202.7825,255.591,76.79291,76.77283,170.5643,287.0701
863.5698,52.39891,31.74737,-4.544981,5.777198,-1.109663,3.424075,-1.830079,7.907489,202.9328,255.442,76.56097,75.86608,170.7151,286.9221
867.0486,52.38356,31.74531,-4.555073,5.778599,-1.103559,3.410679,-1.840963,7.904092,202.7825,255.3144,76.62048,76.38097,170.7151,286.9221
868.9753,52.36821,31.74325,-4.565164,5.780001,-1.097456,3.397283,-1.851847,7.900694,202.9328,255.591,77.26745,77.22894,170.7151,287.1758
