JT_KFFD_630_01_0100001_1DCSOPC_AI02154,JT_KFFD_630_01_0601212_1DCSOPC_AI01064,JT_KFFD_630_01_0603201_1DCSOPC_AI01116,JT_KFFD_630_01_0603202_1DCSOPC_AI01143,JT_KFFD_630_01_0603203_1DCSOPC_AI01144,JT_KFFD_630_01_0603205_1DCSOPC_AI01131,JT_KFFD_630_01_0603207_1DCSOPC_AI01141,JT_KFFD_630_01_0603209_1DCSOPC_AI01126,JT_KFFD_630_01_0603235_1DCSOPC_AI01129
391.6062,21.28714,390.3462,1.400337,1.766205,57.31143,52.44149,55.28096,69.03298
386.8313,21.31306,385.5929,1.361596,1.770554,57.27792,52.43887,55.29822,67.96417
384.5098,21.45593,383.3346,1.39534,1.77124,57.276,52.4461,55.28961,67.85387
381.1044,21.81451,385.5413,1.370277,1.75621,57.29675,52.46567,55.29755,68.08167
379.0113,21.80655,383.7662,1.39534,1.75621,57.29645,52.48425,55.32123,67.64679
375.6681,21.27708,380.3842,1.375275,1.761208,57.28821,52.50143,55.32605,67.20014
371.5587,20.84744,380.5733,1.400337,1.75621,57.29025,52.51097,55.32156,66.85333
369.1635,20.5444,370.9869,1.375275,1.716118,57.32205,52.51266,55.34827,65.39154
366.4914,20.29434,369.3041,1.390305,1.800613,57.33539,52.51477,55.34518,65.29999
364.6212,20.43274,364.7232,1.350212,1.716118,57.33212,52.5162,55.36349,64.28833
361.8221,20.23279,363.1836,1.309509,1.705399,57.31775,52.52601,55.35938,63.87573
358.3201,19.97345,354.9685,1.29509,1.665306,57.3616,52.51605,55.37155,62.69379
353.3998,19.45795,346.1761,1.239967,1.625214,57.33591,52.51096,55.37622,61.36475
350.0567,19.215,344.1696,1.259995,1.580772,57.37827,52.50189,55.37274,60.92987
346.7135,19.08972,343.6737,1.259995,1.580772,57.33832,52.4949,55.36365,60.7132
345.7542,18.82141,337.5607,1.219921,1.54068,57.37585,52.47169,55.37201,59.58557
347.785,18.83503,335.0078,1.229935,1.565742,57.35394,52.45444,55.36432,59.61151
348.1453,18.73932,334.0759,1.189842,1.560745,57.37845,52.44067,55.3761,59.4101
347.9055,18.33913,333.0383,1.19557,1.52565,57.3931,52.41559,55.35522,59.45129
346.2339,17.96408,333.9985,1.189232,1.565742,57.36246,52.40295,55.33704,59.23462
347.7238,17.57922,327.9528,1.199245,1.491285,57.33109,52.38834,55.34869,57.92389
346.7135,17.3241,330.392,1.214905,1.524931,57.375,52.3837,55.35553,58.41784
345.2818,17.20325,328.779,1.174812,1.520615,57.3577,52.37192,55.34076,58.30688
345.6194,17.13439,328.0966,1.189232,1.515617,57.37018,52.35809,55.34433,58.29686
346.0865,17.33224,328.8879,1.184826,1.530647,57.38998,52.36157,55.33804,58.46819
346.3298,17.38556,328.186,1.204891,1.54068,57.39465,52.35519,55.36078,58.85498
347.1049,17.41238,329.277,1.204891,1.51062,57.40491,52.3714,55.36533,59.14045
346.292,17.28448,329.6345,1.229935,1.545677,57.39569,52.37677,55.36432,59.21653
345.1001,17.15634,332.3975,1.229935,1.54068,57.40549,52.36652,55.35315,59.15985
346.5319,17.19852,338.8051,1.25,1.580772,57.39139,52.36887,55.35791,60.46971
346.9534,17.54785,340.6601,1.244984,1.58577,57.41519,52.36469,55.37103,60.58807
347.4839,17.79053,340.833,1.219921,1.580772,57.39493,52.37347,55.3515,61.1557
347.7829,18.04138,342.829,1.259995,1.5865,57.41678,52.38071,55.37329,61.40377
347.4839,18.13577,344.3495,1.25,1.620865,57.4054,52.37192,55.35406,61.73074
348.4433,18.5181,347.1832,1.25,1.635895,57.3913,52.36615,55.33881,62.0745
350.8059,18.65146,347.932,1.259995,1.645927,57.41748,52.36673,55.34964,62.45728
348.6249,18.57959,349.9374,1.259995,1.64093,57.42297,52.36127,55.3494,62.63428
349.4659,18.32483,353.0132,1.300087,1.681023,57.43771,52.35806,55.35748,62.75134
350.3048,18.31943,354.4464,1.274414,1.660309,57.39523,52.3515,55.29514,63.41008
352.4987,18.36472,354.6982,1.290092,1.681023,57.40921,52.34204,55.32388,63.49487
352.4114,18.41269,358.8333,1.330185,1.70105,57.38678,52.32712,55.29547,63.93738
350.4958,18.64341,360.1063,1.330185,1.716118,57.38806,52.33453,55.3006,64.39427
351.0088,18.75586,357.8949,1.330185,1.675987,57.38922,52.32901,55.31073,63.52081
351.7864,19.00797,360.6022,1.340179,1.694134,57.36023,52.31546,55.29315,64.25498
352.9783,19.29457,360.3946,1.334534,1.69469,57.34491,52.31787,55.29462,64.07956
354.1353,19.3851,361.7346,1.345215,1.70105,57.36362,52.31436,55.2706,64.30076
353.7477,19.46437,361.9646,1.335182,1.716118,57.35284,52.31815,55.27701,64.65192
353.6978,19.41614,361.8067,1.335182,1.716118,57.35898,52.33655,55.27664,64.44702
354.3519,18.9362,360.7307,1.339569,1.716118,57.35983,52.3447,55.27298,64.21432
354.0259,18.57101,360.8191,1.320152,1.700401,57.36057,52.33997,55.29974,64.79121
352.4987,18.82101,360.8464,1.360245,1.700401,57.35516,52.34503,55.28995,64.82369
354.8316,19.08795,362.0693,1.320152,1.696053,57.37036,52.35257,55.29608,64.73737
354.8897,19.21289,362.054,1.349602,1.70105,57.33597,52.35971,55.28116,64.45356
353.8681,19.2691,361.7172,1.335182,1.70105,57.34421,52.35349,55.2916,64.67285
354.7444,19.29425,361.9614,1.335182,1.711082,57.34821,52.36075,55.27957,64.52332
355.8615,19.01407,362.3941,1.359596,1.711082,57.34415,52.34332,55.27386,64.76179
356.0235,18.6571,360.4965,1.340179,1.70966,57.32742,52.3443,55.26984,64.10741
356.0235,18.79504,360.9009,1.345215,1.721115,57.31668,52.32739,55.26013,64.42261
354.8316,18.93167,359.7107,1.32515,1.68602,57.32883,52.31561,55.25082,64.22272
355.6092,18.71677,359.8905,1.340179,1.726832,57.28531,52.30618,55.25058,64.0976
355.7837,18.59286,359.5374,1.330185,1.726554,57.26929,52.28259,55.21817,64.16822
352.9783,18.64749,358.7036,1.330185,1.704268,57.24457,52.25537,55.2146,63.92365
353.3998,18.77197,358.8398,1.330185,1.716118,57.26163,52.24118,55.2081,63.78566
354.6499,18.79651,359.2072,1.330185,1.706085,57.2674,52.22174,55.17505,64.57367
353.4237,18.79992,358.1039,1.32515,1.706085,57.23688,52.21616,55.17575,63.79608
352.9202,19.00089,357.4873,1.345215,1.70105,57.23178,52.2276,55.14832,63.68713
351.7283,19.13187,356.4529,1.305122,1.711082,57.2215,52.20404,55.16418,63.36975
350.3547,19.1401,356.975,1.292223,1.711082,57.23557,52.20529,55.15338,63.27057
350.5945,19.19189,357.0633,1.275024,1.67099,57.22681,52.21912,55.14883,63.19297
352.9202,19.32089,356.9565,1.300087,1.721115,57.20889,52.20184,55.13751,63.4201
348.6249,19.19577,356.5532,1.320152,1.691987,57.20517,52.1904,55.14792,62.96147
349.0974,19.28326,356.4529,1.304474,1.681023,57.17563,52.19119,55.13785,63.24463
351.1624,19.54248,357.2737,1.305122,1.67099,57.18884,52.18726,55.11798,63.20953
349.1555,19.3974,354.4464,1.26503,1.635895,57.15277,52.16537,55.12717,62.63428
348.9229,19.02283,354.95,1.270027,1.675987,57.18671,52.16357,55.1105,62.48474
349.0974,19.02583,353.3089,1.229935,1.634528,57.1618,52.16882,55.11838,62.43439
350.0567,19.21618,352.4399,1.258572,1.620865,57.16791,52.13467,55.10175,62.28333
348.6135,19.55511,352.4399,1.270027,1.635895,57.17166,52.14682,55.11514,62.19177
349.3372,19.69894,350.829,1.239338,1.645927,57.15405,52.14056,55.08188,62.19177
349.1555,19.94812,350.1389,1.25,1.605835,57.15622,52.13681,55.09003,62.16736
346.9534,19.91415,349.8764,1.264381,1.610832,57.16162,52.14313,55.10672,62.0575
344.8021,19.87262,350.6546,1.244984,1.610832,57.15921,52.13696,55.10208,61.99188
342.6509,19.49185,348.6862,1.275024,1.610184,57.13611,52.12555,55.08066,61.96594
333.4116,18.98377,345.5658,1.234951,1.588805,57.13361,52.12848,55.07938,60.85227
333.6088,18.86975,344.2971,1.234951,1.554996,57.13812,52.10535,55.07059,60.67963
330.7101,18.87787,339.9124,1.199875,1.515617,57.12723,52.10297,55.06345,59.70306
328.6367,18.50873,339.8285,1.214905,1.530647,57.13074,52.09558,55.06287,59.72748
324.4837,18.12903,331.3904,1.189842,1.490555,57.11157,52.08344,55.05566,58.39996
322.592,18.17239,332.0618,1.194859,1.490555,57.13287,52.06488,55.04541,58.42438
319.754,18.50229,323.7316,1.154766,1.470528,57.12201,52.04858,55.03409,56.82831
314.9464,18.74854,324.1272,1.169796,1.465492,57.10349,52.03418,55.05579,57.2052
310.3085,18.49442,318.5032,1.16478,1.44043,57.10202,52.01215,55.0329,56.02613
308.0202,17.99268,318.1621,1.14975,1.439781,57.10013,51.99445,55.02722,55.87616
304.7352,17.87225,316.8564,1.159153,1.465492,57.09061,51.97989,55.02145,55.95093
302.584,18.11575,316.173,1.14975,1.465492,57.09415,51.95673,55.00964,55.99365
303.6326,18.11124,317.252,1.16478,1.450462,57.10107,51.94913,55.00208,55.92651
301.7461,17.72098,316.3528,1.144733,1.450462,57.10312,51.95401,54.99905,55.95093
298.676,17.8175,312.2395,1.129704,1.430397,57.08493,51.93134,55.00305,54.77295
298.9501,18.44482,312.0237,1.139717,1.41037,57.08609,51.9317,55.0054,54.69818
301.1523,18.94879,312.0956,1.159782,1.405373,57.08899,51.91129,54.97842,54.8996
301.1523,19.43585,313.7785,1.144733,1.445465,57.08508,51.8978,54.98343,55.61829
299.9022,20.46008,312.8433,1.149139,1.421051,57.09079,51.89688,54.98615,55.2002
299.8908,21.38417,314.0291,1.16478,1.439781,57.10718,51.90927,54.97931,56.19485
301.7897,22.27838,315.9114,1.139717,1.460495,57.08212,51.91324,54.99466,56.33414
300.9124,23.19525,320.3659,1.139717,1.465492,57.10153,51.92093,54.98718,57.35474
300.0392,23.98067,323.4253,1.174812,1.460495,57.09927,51.93607,54.98755,58.46841
301.536,24.77637,327.2578,1.174812,1.460495,57.09836,51.92706,54.98135,58.85315
303.0637,25.64417,328.6362,1.169796,1.45546,57.10098,51.9364,54.99634,59.76105
300.9238,26.67816,331.2094,1.214905,1.495552,57.08554,51.95093,54.97549,59.6283
302.0534,27.81408,333.7566,1.174812,1.500587,57.10675,51.94299,54.98074,60.07843
302.0534,29.1379,335.3112,1.214905,1.520615,57.11435,51.94092,54.97885,60.72083
303.4852,29.93482,337.1582,1.194859,1.54068,57.09225,51.9437,54.96671,60.86426
304.7062,30.54828,338.9108,1.194859,1.545677,57.08859,51.9436,54.96631,60.8939
303.3035,30.92276,339.5996,1.194859,1.54068,57.05984,51.92493,54.95178,60.72998
304.4373,30.79321,339.6286,1.234951,1.560745,57.06772,51.94385,54.93842,61.0495
305.6364,31.16812,338.7833,1.214905,1.520615,57.07635,51.9462,54.93521,61.31058
305.9396,31.30507,340.1649,1.246354,1.560745,57.05963,51.92578,54.93088,61.39762
310.2574,31.17358,341.5388,1.209888,1.560745,57.01004,51.9256,54.91373,61.46032
316.8578,31.12476,343.5636,1.221349,1.560745,57.0433,51.91077,54.91876,62.13924
321.451,31.90207,346.4279,1.25,1.64093,57.03531,51.90982,54.927,61.89117
325.5136,32.27164,349.3607,1.261013,1.635895,57.03094,51.92636,54.90652,62.73956
329.0966,32.29688,350.5467,1.244984,1.635895,57.00766,51.92487,54.90906,63.04823
335.4258,32.41718,355.2017,1.285057,1.650925,57.02753,51.94202,54.91425,63.99689
339.803,33.03293,358.1841,1.300087,1.672814,57.00116,51.95404,54.91714,64.25157
345.1447,33.52667,365.9384,1.29509,1.65596,56.97482,51.95807,54.91544,65.04255
351.7864,33.90176,364.7232,1.335182,1.696053,56.98627,51.96262,54.9017,64.97345
360.1889,34.43955,369.4109,1.330185,1.706085,56.98871,51.95483,54.90472,65.79982
366.3582,35.59735,374.6741,1.315155,1.681023,56.93951,51.95386,54.87595,66.5462
368.444,36.22754,375.9995,1.335182,1.70105,56.95807,51.93707,54.86932,66.90369
368.444,36.73227,377.7542,1.340179,1.706085,56.92346,51.93002,54.86548,67.30499
364.2287,36.76437,377.3226,1.360245,1.721115,56.93088,51.93573,54.8551,67.26532
362.5354,36.7753,380.2567,1.385307,1.741142,56.92642,51.94821,54.8345,67.75665
364.2869,37.39844,380.5815,1.385307,1.741142,56.92978,51.95456,54.86014,67.79502
366.2928,37.65652,378.2915,1.345215,1.70105,56.89777,51.94232,54.86646,67.19753
364.1415,37.7421,380.2567,1.350212,1.696053,56.90598,51.9621,54.8335,67.63153
361.9976,37.79977,376.8109,1.319504,1.693875,56.87946,51.97195,54.84512,67.09095
361.9103,38.4668,376.1695,1.360245,1.711802,56.89081,51.97263,54.8454,66.8856
360.8638,38.86032,375.7477,1.365242,1.711082,56.88953,51.95511,54.83792,67.12952
358.3928,38.6132,374.4965,1.350212,1.691055,56.86163,51.95743,54.84933,66.3269
359.3666,38.05063,372.5619,1.365242,1.691055,56.84787,51.95413,54.82214,65.90118
356.9828,37.96304,372.4899,1.375275,1.741142,56.85712,51.95929,54.8219,65.95154
356.6059,37.80061,368.8365,1.355247,1.70105,56.82376,51.94336,54.80234,65.46827
356.8011,37.71045,368.6676,1.375275,1.706085,56.83713,51.93729,54.81015,65.3244
356.0235,37.68732,359.4219,1.29509,1.641622,56.83945,51.93396,54.8154,63.52561
354.0996,37.1431,359.351,1.270027,1.635895,56.83395,51.91528,54.81537,63.54239
353.9377,36.55075,352.7309,1.26503,1.643121,56.83682,51.91318,54.81198,62.57172
354.4101,36.54374,351.3325,1.26503,1.640244,56.83472,51.90414,54.80109,62.91853
353.16,36.75031,353.3587,1.26503,1.665262,56.84171,51.89172,54.80923,63.35035
353.2181,36.57196,350.6851,1.300087,1.67099,56.83304,51.89825,54.81113,62.70905
352.2007,36.33694,349.6857,1.284447,1.650276,56.82919,51.87457,54.81024,62.48016
351.1541,36.09073,348.7309,1.28006,1.605835,56.83527,51.86169,54.80847,62.31689
348.6831,35.06506,350.441,1.284447,1.620865,56.83047,51.87509,54.79044,62.24213
349.0974,34.32245,350.1892,1.28006,1.610842,56.84103,51.849,54.77902,62.26807
350.1148,33.39447,344.72,1.239967,1.54068,56.81311,51.84006,54.7858,60.96344
352.1165,32.63536,344.5293,1.234951,1.565742,56.80679,51.81802,54.76126,60.98938
351.3067,32.18063,338.0857,1.254997,1.530647,56.81934,51.81256,54.76837,59.67712
351.341,31.80569,334.9021,1.254997,1.530647,56.83215,51.78635,54.76031,59.76105
351.179,31.677,334.8999,1.214905,1.545029,56.8093,51.74615,54.76651,59.78546
349.8169,31.16299,335.0258,1.214275,1.54068,56.81601,51.74606,54.73776,59.66034
348.3716,31.40524,333.9691,1.224937,1.54068,56.82101,51.74139,54.74005,59.71069
345.5144,31.41141,334.1446,1.234951,1.54068,56.83148,51.73639,54.74295,59.66034
345.994,31.52377,333.6825,1.219292,1.54068,56.82706,51.73062,54.74719,59.84344
350.8458,32.03214,336.2579,1.235662,1.560745,56.83127,51.70593,54.73907,60.59854
350.8925,32.31064,337.0132,1.229324,1.535683,56.83084,51.7236,54.73926,60.28006
354.6707,31.78874,337.2585,1.270027,1.560745,56.82138,51.74451,54.74396,60.29227
353.6397,31.05841,336.5936,1.26503,1.545677,56.83893,51.71695,54.75821,60.21271
352.2115,30.31357,335.0775,1.264381,1.550713,56.82758,51.72409,54.75894,60.63123
349.6352,29.78452,335.1517,1.239967,1.54141,56.84897,51.72137,54.75876,60.39865
348.4433,29.14679,335.4034,1.25,1.54068,56.87003,51.72256,54.74753,60.4126
350.8271,28.88751,332.9653,1.25,1.549279,56.87442,51.72067,54.76746,59.88617
346.5864,29.27289,334.8389,1.209888,1.520615,56.85153,51.7182,54.75653,59.71069
348.1681,29.77155,333.2541,1.215619,1.560745,56.86063,51.71136,54.7793,59.97903
349.251,29.89264,334.4694,1.25,1.546407,56.8646,51.70471,54.74512,59.91494
348.2034,29.7197,335.544,1.209888,1.549279,56.87353,51.70285,54.75204,60.38927
347.9636,29.59363,337.3326,1.25,1.545677,56.87277,51.69217,54.75778,60.55298
346.5319,28.98527,335.5114,1.239967,1.530647,56.88242,51.70343,54.75818,60.29772
343.1108,28.65378,334.719,1.244984,1.57074,56.88079,51.70258,54.7551,60.37641
344.8603,28.91171,335.6552,1.25,1.580772,56.89233,51.69611,54.77618,61.13892
343.6571,29.16467,340.4784,1.259995,1.610832,56.89287,51.70917,54.77039,61.71112
344.3806,29.2951,341.1636,1.244984,1.600838,56.91226,51.69104,54.78079,62.24213
344.7929,29.82315,344.4214,1.285057,1.600838,56.91226,51.72214,54.76102,62.0163
344.3225,30.42938,346.3211,1.285057,1.604391,56.90789,51.72562,54.7811,62.48975
347.7238,30.70737,343.6737,1.275024,1.57074,56.90771,51.7254,54.78485,62.24213
348.6495,30.83015,347.1767,1.273766,1.645105,56.92328,51.7269,54.78854,62.65063
344.3806,31.1062,348.705,1.275024,1.632701,56.92828,51.71075,54.78351,62.87981
344.3225,31.42285,349.1461,1.290092,1.650925,56.93726,51.72989,54.7775,63.0127
347.4839,31.66769,350.9369,1.335182,1.691055,56.93863,51.72668,54.79395,63.69629
348.2034,32.83907,354.5194,1.29509,1.730417,56.92952,51.71249,54.76355,64.03918
353.6978,33.9865,355.2017,1.315155,1.697357,56.9343,51.71957,54.77536,64.16687
358.0128,34.89232,358.7764,1.340179,1.741142,56.93937,51.73099,54.79053,64.62292
355.7442,35.51052,361.4633,1.32515,1.731148,56.94172,51.71271,54.7869,65.33269
364.2069,35.86279,363.9679,1.365242,1.776237,56.93951,51.73364,54.77829,66.25214
370.345,36.22879,368.2938,1.370975,1.776237,56.94957,51.75012,54.78488,66.52745
375.231,36.20106,373.1243,1.400337,1.776237,56.94542,51.74594,54.77432,67.26249
379.4909,35.96429,379.0054,1.360245,1.746178,56.94806,51.75464,54.78781,68.28308
390.9565,36.02371,377.9341,1.365242,1.746178,56.93136,51.76096,54.77356,67.853
392.8635,36.08569,379.0403,1.382441,1.737578,56.93976,51.78552,54.77905,67.88483
395.9741,36.29671,380.1956,1.381275,1.736145,56.93073,51.7757,54.77258,68.16035
396.9262,36.42138,382.6392,1.383231,1.776237,56.92801,51.78012,54.77727,68.67262
399.0774,36.96014,384.2697,1.390305,1.736145,56.92657,51.78775,54.77219,68.15643
400.5092,37.08862,388.6973,1.374626,1.736145,56.92773,51.78479,54.8074,69.87
402.4206,36.55408,386.5229,1.41037,1.741142,56.93045,51.79163,54.7764,69.38223
405.2186,35.95785,387.5824,1.405373,1.781273,56.93634,51.81381,54.7802,69.15649
403.8523,36.00889,388.1694,1.41037,1.781273,56.93686,51.82401,54.79354,69.20929
402.8348,35.97641,386.5923,1.41037,1.765556,56.93671,51.8324,54.79393,68.69485
402.9002,35.83328,385.672,1.412384,1.751175,56.9505,51.83014,54.82002,69.07898
402.9002,36.049,387.2299,1.38031,1.726112,56.95093,51.84526,54.82894,69.12606
404.0921,36.33017,387.2757,1.420403,1.751175,56.93127,51.85913,54.81943,69.08417
405.7513,36.40118,388.5269,1.400337,1.731148,56.94577,51.87061,54.81845,69.30629
407.6751,36.66113,388.9215,1.405373,1.733992,56.95486,51.88748,54.82434,68.87447
413.4094,36.66379,387.4039,1.405373,1.751175,56.95935,51.86943,54.82752,68.76907
415.165,36.03787,387.1678,1.4254,1.76263,56.93982,51.87424,54.82088,68.8736
418.0825,35.78424,391.1572,1.4254,1.791267,56.95233,51.91211,54.84052,69.4046
423.0276,35.59097,393.6296,1.415367,1.766205,56.95877,51.90898,54.87986,69.55553
426.9564,35.35843,393.2517,1.405373,1.726112,56.96918,51.93811,54.85929,69.57092
431.317,35.72134,391.8884,1.445465,1.766205,56.96741,51.94175,54.86482,69.63593
433.4682,35.73242,397.5863,1.4254,1.765556,56.99249,51.93423,54.86723,70.28351
438.9751,34.98285,401.8122,1.45546,1.77124,56.96631,51.94547,54.87764,71.0556
439.1298,34.64854,406.2988,1.47353,1.77124,56.98111,51.9466,54.87043,71.30829
445.7881,34.48859,409.0805,1.485558,1.781273,56.97577,51.94632,54.8652,71.77811
447.1425,34.01086,416.5976,1.484909,1.820537,56.97003,51.94323,54.87252,72.8363
450.6636,33.99997,421.5171,1.52565,1.866455,56.97028,51.95938,54.87215,73.75877
456.1581,34.76435,421.4427,1.570091,1.875801,56.97455,51.96069,54.85709,73.21676
457.1174,35.54824,422.8799,1.554288,1.87149,56.979,51.98095,54.87038,73.80022
462.6045,35.89006,425.2941,1.580772,1.896515,56.96722,51.98474,54.86742,73.89461
463.9127,36.09341,430.1649,1.55571,1.857883,56.97421,51.98347,54.86484,74.57995
469.7705,36.08105,432.1327,1.575775,1.84391,56.95874,51.99936,54.87135,74.83673
470.1816,36.14453,449.1119,1.575775,1.806297,56.93771,52.01287,54.87051,76.38702
476.6893,36.5383,454.2465,1.58577,1.796303,56.94156,52.02492,54.83249,76.76659
479.5674,35.92438,457.695,1.58577,1.876488,56.9353,52.04221,54.87125,77.22931
481.6459,34.93972,462.2894,1.615868,1.832367,56.92453,52.04362,54.86154,77.8244
482.6634,34.37494,460.8841,1.615868,1.87149,56.92023,52.04962,54.86942,77.95715
481.1393,34.1218,457.5152,1.65596,1.87149,56.90857,52.03933,54.8523,77.58026
481.2389,34.29129,461.8476,1.650925,1.87149,56.90207,52.03987,54.84933,78.0631
486.7354,34.53897,462.7064,1.650925,1.876488,56.88107,52.09336,54.8428,78.09644
485.3358,34.48331,467.8639,1.6259,1.851425,56.87555,52.0803,54.83475,78.69851
485.0617,34.53632,472.8383,1.67099,1.83136,56.86502,52.05397,54.83072,79.13099
489.5241,34.29453,475.7385,1.6259,1.83136,56.86996,52.05524,54.83694,79.67529
490.7887,34.67865,475.7628,1.636835,1.822267,56.86105,52.05877,54.82126,79.40979
492.8672,34.23837,477.5652,1.6259,1.805605,56.85455,52.05828,54.81662,79.78101
495.7307,33.3736,475.9903,1.65596,1.812019,56.84647,52.04745,54.79846,79.40979
495.3238,33.00937,475.0955,1.65596,1.8013,56.85141,52.08383,54.82095,79.19551
499.0739,32.49667,474.4848,1.675987,1.881485,56.82928,52.08592,54.83548,79.17633
503.3764,32.12775,476.7401,1.635895,1.8013,56.85403,52.09454,54.84753,79.52367
505.0479,32.35676,475.2054,1.668912,1.834317,56.85049,52.11545,54.84921,79.98819
502.7223,32.13446,474.1516,1.675987,1.881485,56.84076,52.11823,54.8407,79.86145
502.4814,31.88766,475.235,1.630898,1.841393,56.85025,52.10504,54.84528,79.66156
501.2251,32.04256,478.4884,1.630898,1.858575,56.84857,52.12169,54.85272,80.09753
501.2251,32.60104,477.4584,1.630898,1.784848,56.84018,52.12589,54.86481,80.00771
499.1466,32.60358,482.6573,1.636625,1.836395,56.83023,52.1232,54.85553,80.76434
500.3385,32.67764,485.3319,1.630898,1.761208,56.84146,52.14391,54.8674,80.77044
499.7861,32.97745,485.5368,1.620865,1.766205,56.84738,52.14511,54.87451,80.7384
